"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Platelets","Cycling","PF4V1","CXCR3",0.027743228500443,0,"PF4V1_CXCR3","PF4V1 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"Platelets","Plasmablasts","PF4V1","CXCR3",0.0605310267748861,0,"PF4V1_CXCR3","PF4V1 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"Platelets","pDC","PF4V1","CXCR3",0.090960068075196,0,"PF4V1_CXCR3","PF4V1 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"Platelets","Cycling","PF4","CXCR3",0.0889954975965781,0,"PF4_CXCR3","PF4 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"Platelets","Plasmablasts","PF4","CXCR3",0.18071769003638,0,"PF4_CXCR3","PF4 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"Platelets","pDC","PF4","CXCR3",0.255155494140917,0,"PF4_CXCR3","PF4 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"Cycling","CD16+Mono","MIF","CD74_CXCR4",0.10946830816075,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MAIT","CD16+Mono","MIF","CD74_CXCR4",0.136064250962639,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma_B","CD16+Mono","MIF","CD74_CXCR4",0.148079203591913,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cDC2","CD16+Mono","MIF","CD74_CXCR4",0.113844705102068,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cmCD8+T","CD16+Mono","MIF","CD74_CXCR4",0.119216412876046,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"ctlCD4+T","CD16+Mono","MIF","CD74_CXCR4",0.0578321987688573,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"emraCD8+T","CD16+Mono","MIF","CD74_CXCR4",0.0556312259826256,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"gdT","CD16+Mono","MIF","CD74_CXCR4",0.0565379467569157,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"hCD4+T","CD16+Mono","MIF","CD74_CXCR4",0.0494289519707539,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"mB_cells","CD16+Mono","MIF","CD74_CXCR4",0.115209994403916,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nB_cells","CD16+Mono","MIF","CD74_CXCR4",0.0459893383520636,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nCD8+T","CD16+Mono","MIF","CD74_CXCR4",0.12892703764356,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD16+Mono","Cycling","MIF","CD74_CXCR4",0.0571367368768861,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Cycling","Cycling","MIF","CD74_CXCR4",0.145769554377011,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MAIT","Cycling","MIF","CD74_CXCR4",0.179408277106876,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma_B","Cycling","MIF","CD74_CXCR4",0.194389470729176,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmablasts","Cycling","MIF","CD74_CXCR4",0.15698913287845,0.03,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Treg","Cycling","MIF","CD74_CXCR4",0.0589006891954264,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cDC2","Cycling","MIF","CD74_CXCR4",0.151350574783687,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cmCD8+T","Cycling","MIF","CD74_CXCR4",0.158176093446128,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"ctlCD4+T","Cycling","MIF","CD74_CXCR4",0.0785199704442419,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"emraCD8+T","Cycling","MIF","CD74_CXCR4",0.0755948359429828,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"gdT","Cycling","MIF","CD74_CXCR4",0.0768004774693565,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"hCD4+T","Cycling","MIF","CD74_CXCR4",0.0673255128352832,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"mB_cells","Cycling","MIF","CD74_CXCR4",0.153087951625556,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nB_cells","Cycling","MIF","CD74_CXCR4",0.0627227055071521,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nCD8+T","Cycling","MIF","CD74_CXCR4",0.170446023408513,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"pDC","Cycling","MIF","CD74_CXCR4",0.0570197885635017,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD16+Mono","MAIT","MIF","CD74_CXCR4",0.0896306747547518,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Cycling","MAIT","MIF","CD74_CXCR4",0.217065006388924,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HPC","MAIT","MIF","CD74_CXCR4",0.075230642494981,0.01,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MAIT","MAIT","MIF","CD74_CXCR4",0.262108088924414,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma_B","MAIT","MIF","CD74_CXCR4",0.281624971927515,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmablasts","MAIT","MIF","CD74_CXCR4",0.23227991198941,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Treg","MAIT","MIF","CD74_CXCR4",0.0922995922508399,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cDC2","MAIT","MIF","CD74_CXCR4",0.224657801827722,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cmCD8+T","MAIT","MIF","CD74_CXCR4",0.233878199549534,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"ctlCD4+T","MAIT","MIF","CD74_CXCR4",0.12160621838346,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"emraCD8+T","MAIT","MIF","CD74_CXCR4",0.117280263655909,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"gdT","MAIT","MIF","CD74_CXCR4",0.119065103472694,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"hCD4+T","MAIT","MIF","CD74_CXCR4",0.104968766756387,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"mB_cells","MAIT","MIF","CD74_CXCR4",0.227011583265834,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nB_cells","MAIT","MIF","CD74_CXCR4",0.0980630092698441,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nCD8+T","MAIT","MIF","CD74_CXCR4",0.25027460143222,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"pDC","MAIT","MIF","CD74_CXCR4",0.089453527375356,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Cycling","Plasma_B","MIF","CD74_CXCR4",0.0944484113027196,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MAIT","Plasma_B","MIF","CD74_CXCR4",0.117878219930236,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma_B","Plasma_B","MIF","CD74_CXCR4",0.128526187454344,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cDC2","Plasma_B","MIF","CD74_CXCR4",0.0982906090478846,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cmCD8+T","Plasma_B","MIF","CD74_CXCR4",0.10301372008103,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"ctlCD4+T","Plasma_B","MIF","CD74_CXCR4",0.0495033371156295,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"emraCD8+T","Plasma_B","MIF","CD74_CXCR4",0.0476033279516655,0.02,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"gdT","Plasma_B","MIF","CD74_CXCR4",0.0483859078318355,0.01,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"hCD4+T","Plasma_B","MIF","CD74_CXCR4",0.0422560288414126,0.01,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"mB_cells","Plasma_B","MIF","CD74_CXCR4",0.0994903073943679,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nCD8+T","Plasma_B","MIF","CD74_CXCR4",0.111571754274569,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Cycling","Plasmablasts","MIF","CD74_CXCR4",0.112766940218839,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MAIT","Plasmablasts","MIF","CD74_CXCR4",0.140038278835124,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma_B","Plasmablasts","MIF","CD74_CXCR4",0.152342272463256,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cDC2","Plasmablasts","MIF","CD74_CXCR4",0.117257847872411,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cmCD8+T","Plasmablasts","MIF","CD74_CXCR4",0.12276829156758,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"mB_cells","Plasmablasts","MIF","CD74_CXCR4",0.118658588541519,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nCD8+T","Plasmablasts","MIF","CD74_CXCR4",0.132724633705745,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Cycling","Treg","MIF","CD74_CXCR4",0.109164068113844,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MAIT","Treg","MIF","CD74_CXCR4",0.135697357373408,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma_B","Treg","MIF","CD74_CXCR4",0.147685450280151,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cDC2","Treg","MIF","CD74_CXCR4",0.113529852563882,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cmCD8+T","Treg","MIF","CD74_CXCR4",0.118888697310424,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"ctlCD4+T","Treg","MIF","CD74_CXCR4",0.057662176199464,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"emraCD8+T","Treg","MIF","CD74_CXCR4",0.0554672931741489,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"gdT","Treg","MIF","CD74_CXCR4",0.0563715015366196,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"hCD4+T","Treg","MIF","CD74_CXCR4",0.0492823421003538,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"mB_cells","Treg","MIF","CD74_CXCR4",0.114891855529783,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nB_cells","Treg","MIF","CD74_CXCR4",0.0458524385080092,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nCD8+T","Treg","MIF","CD74_CXCR4",0.1285765251469,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD16+Mono","cDC2","MIF","CD74_CXCR4",0.0684269962464824,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Cycling","cDC2","MIF","CD74_CXCR4",0.171390109167733,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HPC","cDC2","MIF","CD74_CXCR4",0.0572194259971601,0.03,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MAIT","cDC2","MIF","CD74_CXCR4",0.209491249685128,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma_B","cDC2","MIF","CD74_CXCR4",0.226291738935045,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmablasts","cDC2","MIF","CD74_CXCR4",0.184156529513017,0.01,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Treg","cDC2","MIF","CD74_CXCR4",0.0705134393354263,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cDC2","cDC2","MIF","CD74_CXCR4",0.177747943202252,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cmCD8+T","cDC2","MIF","CD74_CXCR4",0.185503697285789,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"ctlCD4+T","cDC2","MIF","CD74_CXCR4",0.093616041410037,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"emraCD8+T","cDC2","MIF","CD74_CXCR4",0.0901835662753245,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"gdT","cDC2","MIF","CD74_CXCR4",0.0915988241860251,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"hCD4+T","cDC2","MIF","CD74_CXCR4",0.0804572799258356,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"mB_cells","cDC2","MIF","CD74_CXCR4",0.179724167082735,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nB_cells","cDC2","MIF","CD74_CXCR4",0.0750289213339986,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nCD8+T","cDC2","MIF","CD74_CXCR4",0.199391368521477,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"pDC","cDC2","MIF","CD74_CXCR4",0.0682886125811498,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD16+Mono","cmCD8+T","MIF","CD74_CXCR4",0.0835685341786329,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Cycling","cmCD8+T","MIF","CD74_CXCR4",0.20431828366218,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HPC","cmCD8+T","MIF","CD74_CXCR4",0.0700674828964096,0.01,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MAIT","cmCD8+T","MIF","CD74_CXCR4",0.247552630193772,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma_B","cmCD8+T","MIF","CD74_CXCR4",0.266376951196804,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmablasts","cmCD8+T","MIF","CD74_CXCR4",0.218889514615229,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Treg","cmCD8+T","MIF","CD74_CXCR4",0.0860740074034758,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cDC2","cmCD8+T","MIF","CD74_CXCR4",0.211585702429959,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cmCD8+T","cmCD8+T","MIF","CD74_CXCR4",0.220422118466968,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"ctlCD4+T","cmCD8+T","MIF","CD74_CXCR4",0.113651410672892,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"emraCD8+T","cmCD8+T","MIF","CD74_CXCR4",0.10957313635491,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"gdT","cmCD8+T","MIF","CD74_CXCR4",0.111255467684661,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"hCD4+T","cmCD8+T","MIF","CD74_CXCR4",0.097980890950151,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"mB_cells","cmCD8+T","MIF","CD74_CXCR4",0.213840298461306,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nB_cells","cmCD8+T","MIF","CD74_CXCR4",0.091487864887928,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nCD8+T","cmCD8+T","MIF","CD74_CXCR4",0.236165962124051,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"pDC","cmCD8+T","MIF","CD74_CXCR4",0.0834022704516055,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD16+Mono","ctlCD4+T","MIF","CD74_CXCR4",0.0811150601865431,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Cycling","ctlCD4+T","MIF","CD74_CXCR4",0.199089886746817,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HPC","ctlCD4+T","MIF","CD74_CXCR4",0.0679809807708925,0.01,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MAIT","ctlCD4+T","MIF","CD74_CXCR4",0.241553754104025,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma_B","ctlCD4+T","MIF","CD74_CXCR4",0.260079581405983,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmablasts","ctlCD4+T","MIF","CD74_CXCR4",0.213388244991173,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Treg","ctlCD4+T","MIF","CD74_CXCR4",0.0835536821316374,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cDC2","ctlCD4+T","MIF","CD74_CXCR4",0.206219534431465,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cmCD8+T","ctlCD4+T","MIF","CD74_CXCR4",0.214892927342638,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"ctlCD4+T","ctlCD4+T","MIF","CD74_CXCR4",0.110421155599593,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"emraCD8+T","ctlCD4+T","MIF","CD74_CXCR4",0.106444875335026,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"gdT","ctlCD4+T","MIF","CD74_CXCR4",0.108085007025799,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"hCD4+T","ctlCD4+T","MIF","CD74_CXCR4",0.0951482184235755,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"mB_cells","ctlCD4+T","MIF","CD74_CXCR4",0.208432066819875,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nB_cells","ctlCD4+T","MIF","CD74_CXCR4",0.0888244237530191,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"nCD8+T","ctlCD4+T","MIF","CD74_CXCR4",0.230358541284023,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"pDC","ctlCD4+T","MIF","CD74_CXCR4",0.0809532465754536,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD16+Mono","ctlCD8+T","MIF","CD74_CXCR4",0.0480197096326422,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Cycling","ctlCD8+T","MIF","CD74_CXCR4",0.1243754243946,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"MAIT","ctlCD8+T","MIF","CD74_CXCR4",0.153966955767997,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma_B","ctlCD8+T","MIF","CD74_CXCR4",0.167256725753213,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Treg","ctlCD8+T","MIF","CD74_CXCR4",0.0495169786754011,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"cDC2","ctlCD8+T","MIF","CD74_CXCR4",0.129261282996357,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
