"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"CD16+Mono","gdT","MIF","CD74_CD44",0.0625510102916418,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Cycling","gdT","MIF","CD74_CD44",0.176222167325329,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"HPC","gdT","MIF","CD74_CD44",0.136690914051036,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"MAIT","gdT","MIF","CD74_CD44",0.188051573412218,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"NK","gdT","MIF","CD74_CD44",0.0694214414360805,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Plasma_B","gdT","MIF","CD74_CD44",0.187179576841407,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Plasmablasts","gdT","MIF","CD74_CD44",0.150878675919893,0.03,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Treg","gdT","MIF","CD74_CD44",0.069227792147138,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cDC2","gdT","MIF","CD74_CD44",0.153249989572686,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cmCD8+T","gdT","MIF","CD74_CD44",0.158900164088083,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"ctlCD4+T","gdT","MIF","CD74_CD44",0.0699408115746875,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"ctlCD8+T","gdT","MIF","CD74_CD44",0.0646338285517652,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"emraCD8+T","gdT","MIF","CD74_CD44",0.0759604451221639,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"gdT","gdT","MIF","CD74_CD44",0.0786455778824532,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"hCD4+T","gdT","MIF","CD74_CD44",0.0725968628771396,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"mB_cells","gdT","MIF","CD74_CD44",0.155608273340662,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nB_cells","gdT","MIF","CD74_CD44",0.0670681309248247,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nCD4+T","gdT","MIF","CD74_CD44",0.0608779301903952,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nCD8+T","gdT","MIF","CD74_CD44",0.177860393675775,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"pDC","gdT","MIF","CD74_CD44",0.0613962196717946,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"CD16+Mono","hCD4+T","MIF","CD74_CD44",0.0803264301272911,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Cycling","hCD4+T","MIF","CD74_CD44",0.218761995662067,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"HPC","hCD4+T","MIF","CD74_CD44",0.171676678638593,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"MAIT","hCD4+T","MIF","CD74_CD44",0.232640564132244,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"NK","hCD4+T","MIF","CD74_CD44",0.0889639813356137,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Plasma_B","hCD4+T","MIF","CD74_CD44",0.231620789400768,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Plasmablasts","hCD4+T","MIF","CD74_CD44",0.188702033986872,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Treg","hCD4+T","MIF","CD74_CD44",0.0887210159321289,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cDC2","hCD4+T","MIF","CD74_CD44",0.191533715604353,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cmCD8+T","hCD4+T","MIF","CD74_CD44",0.198264876996449,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"ctlCD4+T","hCD4+T","MIF","CD74_CD44",0.0896154774613798,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"ctlCD8+T","hCD4+T","MIF","CD74_CD44",0.082948760814952,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"emraCD8+T","hCD4+T","MIF","CD74_CD44",0.0971515781168503,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"gdT","hCD4+T","MIF","CD74_CD44",0.10050432276419,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"hCD4+T","hCD4+T","MIF","CD74_CD44",0.0929440217831225,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"mB_cells","hCD4+T","MIF","CD74_CD44",0.194345910969052,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nB_cells","hCD4+T","MIF","CD74_CD44",0.0860094295645043,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nCD4+T","hCD4+T","MIF","CD74_CD44",0.0782175725538135,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nCD8+T","hCD4+T","MIF","CD74_CD44",0.220689742800834,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"pDC","hCD4+T","MIF","CD74_CD44",0.0788710866594498,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"CD16+Mono","mB_cells","MIF","CD74_CD44",0.0558918057873022,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Cycling","mB_cells","MIF","CD74_CD44",0.159520731842127,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"HPC","mB_cells","MIF","CD74_CD44",0.123175840551032,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"MAIT","mB_cells","MIF","CD74_CD44",0.17046099833408,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"NK","mB_cells","MIF","CD74_CD44",0.0620792444829322,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Plasma_B","mB_cells","MIF","CD74_CD44",0.169653526148102,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Treg","mB_cells","MIF","CD74_CD44",0.0619047136146732,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cDC2","mB_cells","MIF","CD74_CD44",0.138360063889124,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cmCD8+T","mB_cells","MIF","CD74_CD44",0.143554332811228,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"ctlCD4+T","mB_cells","MIF","CD74_CD44",0.0625473766811587,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"ctlCD8+T","mB_cells","MIF","CD74_CD44",0.0577665501138735,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"emraCD8+T","mB_cells","MIF","CD74_CD44",0.0679771846115387,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"gdT","mB_cells","MIF","CD74_CD44",0.0704016169646285,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"hCD4+T","mB_cells","MIF","CD74_CD44",0.0649422622068846,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"mB_cells","mB_cells","MIF","CD74_CD44",0.140527241516088,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nB_cells","mB_cells","MIF","CD74_CD44",0.059958789804139,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nCD8+T","mB_cells","MIF","CD74_CD44",0.16103404660376,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Cycling","nCD4+T","MIF","CD74_CD44",0.0958907548684829,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"HPC","nCD4+T","MIF","CD74_CD44",0.0727876866162094,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"MAIT","nCD4+T","MIF","CD74_CD44",0.103001943477471,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Plasma_B","nCD4+T","MIF","CD74_CD44",0.102474549228072,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cDC2","nCD4+T","MIF","CD74_CD44",0.0823437532729493,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cmCD8+T","nCD4+T","MIF","CD74_CD44",0.0856441016798999,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"mB_cells","nCD4+T","MIF","CD74_CD44",0.0837187798189715,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nCD8+T","nCD4+T","MIF","CD74_CD44",0.0968700076207693,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Cycling","nCD8+T","MIF","CD74_CD44",0.135689320175151,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"HPC","nCD8+T","MIF","CD74_CD44",0.104101609145519,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"MAIT","nCD8+T","MIF","CD74_CD44",0.145277687557682,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Plasma_B","nCD8+T","MIF","CD74_CD44",0.144568718560442,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cDC2","nCD8+T","MIF","CD74_CD44",0.11724891991859,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cmCD8+T","nCD8+T","MIF","CD74_CD44",0.121762639958364,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"emraCD8+T","nCD8+T","MIF","CD74_CD44",0.0568960173971739,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"gdT","nCD8+T","MIF","CD74_CD44",0.0589502328740713,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"mB_cells","nCD8+T","MIF","CD74_CD44",0.11913114581306,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nCD8+T","nCD8+T","MIF","CD74_CD44",0.137013410194372,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Cycling","pDC","MIF","CD74_CD44",0.150410982374137,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"HPC","pDC","MIF","CD74_CD44",0.11585553553962,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"MAIT","pDC","MIF","CD74_CD44",0.160846047175668,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"NK","pDC","MIF","CD74_CD44",0.058149095696246,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Plasma_B","pDC","MIF","CD74_CD44",0.160075331970419,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Treg","pDC","MIF","CD74_CD44",0.0579849310300781,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cDC2","pDC","MIF","CD74_CD44",0.130271435226269,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"cmCD8+T","pDC","MIF","CD74_CD44",0.135209694300978,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"ctlCD4+T","pDC","MIF","CD74_CD44",0.0585894424419391,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"emraCD8+T","pDC","MIF","CD74_CD44",0.0636990044556865,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"gdT","pDC","MIF","CD74_CD44",0.0659816558348584,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"hCD4+T","pDC","MIF","CD74_CD44",0.0608426176966885,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"mB_cells","pDC","MIF","CD74_CD44",0.132331375979652,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nB_cells","pDC","MIF","CD74_CD44",0.0561548466451658,0.02,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"nCD8+T","pDC","MIF","CD74_CD44",0.151853490356734,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Cycling","CD16+Mono","IL16","CD4",0.0140055965049624,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Plasma_B","CD16+Mono","IL16","CD4",0.0145568472858538,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Plasmablasts","CD16+Mono","IL16","CD4",0.0121588571558124,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"cDC2","CD16+Mono","IL16","CD4",0.018851734603262,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"cmCD8+T","CD16+Mono","IL16","CD4",0.0199232690561085,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"pDC","CD16+Mono","IL16","CD4",0.0184954247821396,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Cycling","cDC2","IL16","CD4",0.0133937577467384,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Plasma_B","cDC2","IL16","CD4",0.0139212669768284,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Plasmablasts","cDC2","IL16","CD4",0.0116267424542176,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"cDC2","cDC2","IL16","CD4",0.0180320625267492,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"cmCD8+T","cDC2","IL16","CD4",0.0190579117110037,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"pDC","cDC2","IL16","CD4",0.0176909656909968,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Cycling","ctlCD4+T","IL16","CD4",0.0163014155635253,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Plasma_B","ctlCD4+T","IL16","CD4",0.0169414756168884,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Plasmablasts","ctlCD4+T","IL16","CD4",0.0141563021148687,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"cDC2","ctlCD4+T","IL16","CD4",0.02192427638083,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"cmCD8+T","ctlCD4+T","IL16","CD4",0.0231663308234663,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"pDC","ctlCD4+T","IL16","CD4",0.0215111667786801,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Cycling","pDC","IL16","CD4",0.0146295790424077,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Plasma_B","pDC","IL16","CD4",0.0152050106205561,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Plasmablasts","pDC","IL16","CD4",0.0127016229668374,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"cDC2","pDC","IL16","CD4",0.019687313079394,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"cmCD8+T","pDC","IL16","CD4",0.0208053347730576,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"pDC","pDC","IL16","CD4",0.0193155212021307,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"CD14+Mono","Plasma_B","TNFSF13B","TNFRSF17",0.0931922817557417,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"CD16+Mono","Plasma_B","TNFSF13B","TNFRSF17",0.209067142136303,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"HPC","Plasma_B","TNFSF13B","TNFRSF17",0.063854772686786,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"Plasmablasts","Plasma_B","TNFSF13B","TNFRSF17",0.0449051893926169,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"cDC2","Plasma_B","TNFSF13B","TNFRSF17",0.250653521755801,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"pDC","Plasma_B","TNFSF13B","TNFRSF17",0.0809390455754788,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"CD14+Mono","Plasmablasts","TNFSF13B","TNFRSF17",0.0718262206059398,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"CD16+Mono","Plasmablasts","TNFSF13B","TNFRSF17",0.165997803464268,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"HPC","Plasmablasts","TNFSF13B","TNFRSF17",0.0488525208830548,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"Plasmablasts","Plasmablasts","TNFSF13B","TNFRSF17",0.0341924047366544,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"cDC2","Plasmablasts","TNFSF13B","TNFRSF17",0.201196374225319,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"pDC","Plasmablasts","TNFSF13B","TNFRSF17",0.0621896035422708,0,"TNFSF13B_TNFRSF17","TNFSF13B - TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060"
"CD14+Mono","Plasma_B","TNFSF13B","TNFRSF13B",0.0650917508656766,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"CD16+Mono","Plasma_B","TNFSF13B","TNFRSF13B",0.151878548250434,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"HPC","Plasma_B","TNFSF13B","TNFRSF13B",0.0441695740307784,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"Plasmablasts","Plasma_B","TNFSF13B","TNFRSF13B",0.0308691512998117,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"cDC2","Plasma_B","TNFSF13B","TNFRSF13B",0.184746436630458,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"pDC","Plasma_B","TNFSF13B","TNFRSF13B",0.056303859576298,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"CD14+Mono","Plasmablasts","TNFSF13B","TNFRSF13B",0.0669249764116541,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"CD16+Mono","Plasmablasts","TNFSF13B","TNFRSF13B",0.155748820320759,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"HPC","Plasmablasts","TNFSF13B","TNFRSF13B",0.0454421942730434,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"Plasmablasts","Plasmablasts","TNFSF13B","TNFRSF13B",0.0317712956333134,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"cDC2","Plasmablasts","TNFSF13B","TNFRSF13B",0.18926735964099,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"pDC","Plasmablasts","TNFSF13B","TNFRSF13B",0.0579049147083772,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"CD14+Mono","mB_cells","TNFSF13B","TNFRSF13B",0.0288731149745173,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"CD16+Mono","mB_cells","TNFSF13B","TNFRSF13B",0.0710389593540522,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"HPC","mB_cells","TNFSF13B","TNFRSF13B",0.0193515784448907,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"Plasmablasts","mB_cells","TNFSF13B","TNFRSF13B",0.0134194745476351,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"cDC2","mB_cells","TNFSF13B","TNFRSF13B",0.0882324238161797,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"pDC","mB_cells","TNFSF13B","TNFRSF13B",0.0248450747175685,0,"TNFSF13B_TNFRSF13B","TNFSF13B - TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060"
"CD14+Mono","mB_cells","TNFSF13B","TNFRSF13C",0.0291630981844178,0,"TNFSF13B_TNFRSF13C","TNFSF13B - TNFRSF13C","BAFF","Secreted Signaling","KEGG: hsa04060"
"CD16+Mono","mB_cells","TNFSF13B","TNFRSF13C",0.0717211534897097,0,"TNFSF13B_TNFRSF13C","TNFSF13B - TNFRSF13C","BAFF","Secreted Signaling","KEGG: hsa04060"
"HPC","mB_cells","TNFSF13B","TNFRSF13C",0.019547858301161,0,"TNFSF13B_TNFRSF13C","TNFSF13B - TNFRSF13C","BAFF","Secreted Signaling","KEGG: hsa04060"
"Plasmablasts","mB_cells","TNFSF13B","TNFRSF13C",0.0135564178194012,0,"TNFSF13B_TNFRSF13C","TNFSF13B - TNFRSF13C","BAFF","Secreted Signaling","KEGG: hsa04060"
"cDC2","mB_cells","TNFSF13B","TNFRSF13C",0.0890638985577127,0,"TNFSF13B_TNFRSF13C","TNFSF13B - TNFRSF13C","BAFF","Secreted Signaling","KEGG: hsa04060"
